description,images,link,price,thumbnail,title
"
color:Black (89)
material:Togo,Lizard
size:(About) W25 × H18 × D9.5cm
rank:N
model:Kelly 25
type:Handbag
rankDescription:Rank N  It is a brand new item.
brand:HERMÈS
hardware:Gold
accessories:Padlock,Clochette,Shoulder Strap,Rain Cover,Keys,Box,Dustbag
stamp:U (2022)
color2:black
model2:kelly-25
collection:Exotic Skin","https://img.ginzaxiaoma.com/images/20230113/269704_001.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_002.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_003.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_004.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_005.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_006.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_007.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_008.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_009.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_010.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_011.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_012.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_013.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_014.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_015.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_016.jpg,https://img.ginzaxiaoma.com/images/20230113/269704_017.jpg",https://ginzaxiaoma.com/product/9528,33204.613087800004,https://img.ginzaxiaoma.com/images/20230113/269704_001.jpg,HERMÈS Kelly Touch 25 handbag in Black Togo leather and Lizard skin with Gold hardware
"
color:Nata (I2)
material:Swift,Canvas
size:(About) W18 × H19 × D13cm
rank:N
model:Picotin 18
type:Handbag
rankDescription:Rank N  It is a brand new item.There is a small black dot in the lower left corner of the front.
brand:HERMÈS
hardware:Gold
accessories:Dustbag,Clochette,Keys,Padlock
stamp:U (2022)
color2:white
model2:picotin-lock-pm
collection:","https://img.ginzaxiaoma.com/images/20230127/10055809_005.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_002.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_004.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_001.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_006.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_003.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_007.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_009.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_008.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_011.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_010.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_014.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_015.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_012.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_013.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_016.JPG,https://img.ginzaxiaoma.com/images/20230127/10055809_017.JPG",https://ginzaxiaoma.com/product/9730,4347.1042591662,https://img.ginzaxiaoma.com/images/20230127/10055809_005.JPG,HERMÈS Picotin Cargo 18 handbag in Nata Canvas and Swift leather with Gold hardware
"
color:Bleu Nuit (2Z)
material:Togo
size:(About) W40 × H38 × D23cm
rank:NS
model:Haut à Courroies 40
type:Handbag
rankDescription:Rank NS  It is an unused item.
brand:HERMÈS
hardware:Palladium
accessories:Dustbag,Clochette,Keys,Padlock,Receipt
stamp:Y (2020)
color2:blue
model2:haut-à-courroies-hac-40
collection:Limited Edition,Men's Style","https://img.ginzaxiaoma.com/images/20230131/10048429_001.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_002.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_003.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_004.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_005.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_006.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_008.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_012.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_011.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_010.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_009.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_007.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_013.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_016.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_014.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_015.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_017.jpg,https://img.ginzaxiaoma.com/images/20230131/10048429_018.JPG",https://ginzaxiaoma.com/product/9765,27872.6333072733,https://img.ginzaxiaoma.com/images/20230131/10048429_001.jpg,HERMÈS Limited Edition Haut à Courroies 40 HAC Western handbag in Blue Nuit Togo leather with Palladium hardware [Consigned]
"
color:Fauve (34)
material:Barenia
size:(About) W28 × H22 × D10cm
rank:NS
model:Kelly 28
type:Handbag
rankDescription:Rank NS  It is an unused item but there are minor scratches on the hardware.
brand:HERMÈS
hardware:Gold
accessories:Dustbag,Receipt,Clochette,Keys,Padlock,Shoulder Strap,Rain Cover
stamp:U (2022)
color2:brown
model2:kelly-28
collection:","https://img.ginzaxiaoma.com/images/20230130/10055991_001.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_002.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_003.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_004.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_005.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_006.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_008.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_010.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_011.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_012.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_009.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_007.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_013.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_016.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_014.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_015.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_017.jpg,https://img.ginzaxiaoma.com/images/20230130/10055991_018.JPG",https://ginzaxiaoma.com/product/9753,20431.4021531613,https://img.ginzaxiaoma.com/images/20230130/10055991_001.jpg,HERMÈS Kelly 28 handbag in Fauve Barenia leather with Gold hardware
"
color:Biscuit (4B)
material:Togo
size:(About) W28 × H22 × D10cm
rank:N
model:Kelly 28
type:Handbag
rankDescription:Rank N  It is a brand new item.
brand:HERMÈS
hardware:Gold
accessories:Dustbag,Shoulder Strap,Clochette,Keys,Padlock,Rain Cover,Receipt
stamp:U (2022)
color2:brown
model2:kelly-28
collection:","https://img.ginzaxiaoma.com/images/20230130/10055922_001.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_002.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_003.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_004.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_005.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_006.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_008.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_010.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_009.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_012.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_011.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_007.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_013.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_016.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_014.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_015.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_017.jpg,https://img.ginzaxiaoma.com/images/20230130/10055922_018.JPG",https://ginzaxiaoma.com/product/9749,21709.961783244,https://img.ginzaxiaoma.com/images/20230130/10055922_001.jpg,HERMÈS Kelly 28 handbag in Biscuit Togo leather with Gold hardware
"
color:Gold (37)
material:Swift
size:(About) W35 × H25 × D18cm
rank:A
model:Shadow Birkin 35
type:Handbag
rankDescription:Rank A [Hardware] Small scratches on bag foot [Edges] Small stain [Outer] Scratches [Inner] Signs of wear
brand:HERMÈS
hardware:Palladium
accessories:Dustbag
stamp:Y (2020)
color2:brown
model2:birkin-35
collection:Limited Edition,Men's Style","https://img.ginzaxiaoma.com/images/20230131/271097_001.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_002.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_003.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_004.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_005.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_006.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_007.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_008.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_009.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_010.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_011.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_012.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_013.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_014.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_015.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_016.jpg,https://img.ginzaxiaoma.com/images/20230131/271097_017.jpg",https://ginzaxiaoma.com/product/9775,24861.7454778,https://img.ginzaxiaoma.com/images/20230131/271097_001.jpg,HERMÈS Limited Edition Shadow Birkin 35 handbag in Gold Swift leather with Palladium hardware
"
color:Jaune de Naples (9O)
material:Epsom
size:(About) W25 × H18 × D9.5cm
rank:N
model:Kelly 25
type:Handbag
rankDescription:Rank N  It is a brand new item.
brand:HERMÈS
hardware:Palladium
accessories:Shoulder Strap,Clochette,Keys,Padlock,Receipt,Dustbag,Rain Cover
stamp:U (2022)
color2:yellow
model2:kelly-25
collection:","https://img.ginzaxiaoma.com/images/20230201/10056240_001.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_002.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_003.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_004.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_005.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_006.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_008.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_010.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_009.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_012.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_011.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_007.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_013.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_016.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_014.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_015.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_018.jpg,https://img.ginzaxiaoma.com/images/20230201/10056240_019.jpg",https://ginzaxiaoma.com/product/9793,26003.7399495321,https://img.ginzaxiaoma.com/images/20230201/10056240_001.jpg,HERMÈS Kelly 25 Sellier handbag in Jaune de Naples Epsom leather with Palladium hardware
"
color:Vert d’Eau (6U)
material:Matte Alligator
size:(About) W18.5 × H15 × D4.5cm
rank:N
model:Constance Mini
type:Shoulder Bag
rankDescription:Rank N  It is a brand new item.
brand:HERMÈS
hardware:Palladium
accessories:Dustbag,Receipt,CITES certificate
stamp:U (2022)
color2:green
model2:constance-mini
collection:Exotic Skin","https://img.ginzaxiaoma.com/images/20230203/10056301_001.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_002.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_003.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_004.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_005.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_006.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_008.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_011.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_010.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_012.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_013.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_007.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_009.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_020.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_014.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_015.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_016.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_018.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_019.jpg,https://img.ginzaxiaoma.com/images/20230203/10056301_017.jpg",https://ginzaxiaoma.com/product/9828,38101.11793236,https://img.ginzaxiaoma.com/images/20230203/10056301_001.jpg,HERMÈS Matte Alligator Constance Mini 19 shoulder bag in Vert D'Eau with Palladium hardware [Consigned]
"
color:Rouge Casaque (Q5)
material:Swift,Crinoline
size:(About) W18.5 × H15 × D4.5cm
rank:SA
model:Constance Mini
type:Shoulder Bag
rankDescription:Rank SA [Outer] Slight loose thread [Inner] Minor signs of wear on the flap [Other] box is worn
brand:HERMÈS
hardware:Palladium
accessories:Box,Dustbag,Receipt
stamp:Square Q (2013)
color2:red
model2:constance-mini
collection:","https://img.ginzaxiaoma.com/images/20230201/30004788_001.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_002.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_003.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_004.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_005.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_006.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_007.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_008.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_009.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_011.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_010.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_012.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_013.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_021.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_014.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_015.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_022.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_019.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_018.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_016.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_017.jpg,https://img.ginzaxiaoma.com/images/20230201/30004788_020.jpg",https://ginzaxiaoma.com/product/9795,13300.7607913194,https://img.ginzaxiaoma.com/images/20230201/30004788_001.jpg,HERMÈS Constance Mini 19 shoulder bag in Rouge Casaque Crinoline and Swift leather with Palladium hardware [Consigned]
"
color:Rouge Casaque (Q5)
material:Clemence
size:(About) W26 × H17 × D13cm
rank:A
model:Lindy 26
type:Shoulder Bag
rankDescription:Rank A [Hardware] Scratches, bag feet are without protection seal and have rubbing [Outer] There is a small black dot on the sides of the bag, the leather of the bag has softened [Edges] Rubbing [Inner] Usage imprint on the bottom [Shoulder strap] Signs of use
brand:HERMÈS
hardware:Palladium
accessories:Dustbag,Rain Cover
stamp:Square R (2014)
color2:red
model2:lindy-26
collection:","https://img.ginzaxiaoma.com/images/20230217/10059357_001.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_002.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_004.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_005.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_006.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_003.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_008.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_012.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_009.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_010.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_011.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_007.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_016.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_015.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_013.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_014.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_017.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_019.jpg,https://img.ginzaxiaoma.com/images/20230217/10059357_020.JPG",https://ginzaxiaoma.com/product/10111,5753.5221275847,https://img.ginzaxiaoma.com/images/20230217/10059357_001.jpg,HERMÈS Lindy 26 shoulder bag in Rouge Casaque Clemence leather with Palladium hardware
"
color:White (01)
material:Clemence
size:(About) W40 × H21 × D14cm
rank:A
model:Shoulder Kelly 40
type:Shoulder Bag
rankDescription:Rank A [Hardware] Scratches [Edges] Rubbing [Handle]  Signs of wear, Stain [Outer] Stain, Overall signs of wear [Inner] Stain
brand:HERMÈS
hardware:Palladium
accessories:Clochette,Dustbag,Keys
stamp:Square M (2009)
color2:white
model2:shoulder-kelly
collection:Men's Style","https://img.ginzaxiaoma.com/images/20230221/272902_001.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_002.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_003.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_004.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_005.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_006.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_007.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_010.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_009.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_008.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_011.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_012.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_013.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_014.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_015.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_016.jpg,https://img.ginzaxiaoma.com/images/20230221/272902_017.jpg",https://ginzaxiaoma.com/product/10157,8176.0102578000005,https://img.ginzaxiaoma.com/images/20230221/272902_001.jpg,HERMÈS Shoulder Kelly 40 shoulder bag in Snow White Clemence leather with Palladium hardware
"
color:Etoupe (18)
material:Togo
size:(About) W40 × H30 × D20cm
rank:NS
model:Birkin 40
type:Handbag
rankDescription:Rank NS  It is an unused item. [Edges] Rubbing [Outer]  A little black stain on the back
brand:HERMÈS
hardware:Palladium
accessories:Box,Clochette,Keys,Padlock,Dustbag
stamp:D (2019)
color2:brown
model2:birkin-40
collection:Men's Style","https://img.ginzaxiaoma.com/images/20230220/10059500_001.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_002.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_003.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_004.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_005.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_006.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_007.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_012.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_009.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_010.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_011.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_008.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_013.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_016.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_014.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_015.jpg,https://img.ginzaxiaoma.com/images/20230220/10059500_017.JPG,https://img.ginzaxiaoma.com/images/20230220/10059500_018.jpg",https://ginzaxiaoma.com/product/10132,22758.3872025174,https://img.ginzaxiaoma.com/images/20230220/10059500_001.jpg,HERMÈS Birkin 40 handbag in Etoupe Togo leather with Palladium hardware [Consigned]
"
color:Blue Marine (78),Black (89),Chai (0M),Gold (37),Etoupe (18)
material:Swift
size:(About) W25 × H18 × D9.5cm
rank:N
model:Kelly 25
type:Handbag
rankDescription:Rank N  It is a brand new item.
brand:HERMÈS
hardware:Gold
accessories:Guaranty Card,Padlock,Clochette,Shoulder Strap,Rain Cover,Dustbag,Box,Keys
stamp:U (2022)
color2:black
model2:kelly-25
collection:Limited Edition","https://img.ginzaxiaoma.com/images/20230221/273374_001.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_002.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_003.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_004.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_005.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_006.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_007.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_010.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_009.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_008.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_011.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_012.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_013.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_014.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_015.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_016.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_017.jpg,https://img.ginzaxiaoma.com/images/20230221/273374_018.jpg",https://ginzaxiaoma.com/product/10167,32370.3263268,https://img.ginzaxiaoma.com/images/20230221/273374_001.jpg,"HERMÈS Limited Edition Kelly Colormatic 25 handbag in Blue Marine, Black, Chai, Gold and Etoupe Swift leather with Gold hardware [Consigned]"
"
color:Etoupe (18)
material:Epsom
size:(About) W30 × H22 × D15cm
rank:N
model:Birkin 30
type:Handbag
rankDescription:Rank N  It is a brand new item.
brand:HERMÈS
hardware:Palladium
accessories:Dustbag,Receipt,Rain Cover,Padlock,Clochette,Keys
stamp:U (2022)
color2:brown
model2:birkin-30
collection:","https://img.ginzaxiaoma.com/images/20230221/10059739_001.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_002.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_003.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_004.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_005.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_006.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_008.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_010.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_009.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_012.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_011.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_007.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_013.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_016.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_014.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_015.jpg,https://img.ginzaxiaoma.com/images/20230221/10059739_017.JPG,https://img.ginzaxiaoma.com/images/20230221/10059739_018.jpg",https://ginzaxiaoma.com/product/10174,23653.3797020178,https://img.ginzaxiaoma.com/images/20230221/10059739_001.jpg,HERMÈS Birkin 30 handbag in Etoupe Epsom leather with Palladium hardware
"
color:Jaune Poussin (1Z)
material:Epsom
size:(About) W25 × H18 × D9.5cm
rank:A
model:Kelly 25
type:Handbag
rankDescription:Rank A [Hardware] Scratches, Metal buckle nails are oxidized [Edges] Rubbing [Outer] Stains, Signs of wear on front and back
brand:HERMÈS
hardware:Gold
accessories:Dustbag,Clochette,Keys,Padlock,Shoulder Strap
stamp:T (2015)
color2:yellow
model2:kelly-25
collection:","https://img.ginzaxiaoma.com/images/20230302/10060599_001.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_002.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_003.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_004.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_005.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_006.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_008.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_012.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_011.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_010.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_009.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_007.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_013.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_017.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_016.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_014.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_015.jpg,https://img.ginzaxiaoma.com/images/20230302/10060599_018.jpg",https://ginzaxiaoma.com/product/10389,20201.2603579269,https://img.ginzaxiaoma.com/images/20230302/10060599_001.jpg,HERMÈS Kelly 25 Sellier handbag in Jaune Poussin Epsom leather with Gold hardware
"
color:Jaune Bourgeon (R9)
material:Matte Alligator
size:(About) W25 × H20 × D13cm
rank:N
model:Birkin 25
type:Handbag
rankDescription:Rank N  It is a brand new item.
brand:HERMÈS
hardware:Palladium
accessories:Dustbag,Clochette,Keys,Padlock,Rain Cover,Receipt,CITES certificate
stamp:b-2023
color2:yellow
model2:birkin-25
collection:Exotic Skin","https://img.ginzaxiaoma.com/images/20230302/10061213_001.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_002.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_003.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_004.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_005.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_006.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_008.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_010.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_009.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_012.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_011.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_007.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_013.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_016.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_014.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_015.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_017.jpg,https://img.ginzaxiaoma.com/images/20230302/10061213_018.jpg",https://ginzaxiaoma.com/product/10394,86942.161027575,https://img.ginzaxiaoma.com/images/20230302/10061213_001.jpg,HERMÈS Matte Alligator Birkin Sellier 25 handbag in Jaune Bourgeon with Palladium hardware [Consigned]
